Status;Bestellnummer;Name;Notiz;Produzent;Herkunft;Einheit;Nettopreis;MwSt;Pfand;Gebindegröße;Leer1;Leer2;Kategorie
;48083;Bode Bio Box Wellness;;kbA;DE;;21.18 €;7;;1Kt.;;;Bode Mischungen
;41223;Knack- und Fruchtmischung;;kbA;DE;;2.49 €;7;;6/175g;;;Bode Mischungen
;41145;Nusskernmischung;;kbA;DE;;3.79 €;7;;6/250g;;;Bode Mischungen
;41146;Nusskernmischung;;kbA;DE;;7.29 €;7;;6/500g;;;Bode Mischungen
;41130;Studentenfutter;;kbA;DE;;2.89 €;7;;6/250g;;;Bode Mischungen
;41127;Studentenfutter;;kbA;DE;;5.49 €;7;;6/500g;;;Bode Mischungen
;41202;Studentenfutter mit Cranberries;;kbA;DE;;2.99 €;7;;6/250g;;;Bode Mischungen
;48051;Nuss-Frucht Mix Superfood;;kbA;DE;;2.89 €;7;;6/200g;;;Bode Mischungen
;40942;Couch Crunch Nuss-Frucht Mix geröstet & gesalzen;;kbA;DE;;2.29 €;7;;6x175g;;;Bode Mischungen
;48059;Quinoa Porridge Chia & Vanille;;kbA;DE;;3.29 €;7;;6/400g;;;Bode Mischungen
;48065;Quinoa Porridge Cranberry & Schoko;;kbA;DE;;2.79 €;7;;6/400g;;;Bode Mischungen
;40212;Porridge Apfel & Zimt mit Quinoa ;;kbA;DE;;2.59 €;7;;6/400g;;;Bode Mischungen
;41165;Crunchy Nuss (Hafer);;kbA;DE;;3.99 €;7;;6/500g;;;Bode Mischungen
;41166;Crunchy Frucht (Hafer);;kbA;DE;;3.39 €;7;;6/500g;;;Bode Mischungen
;41169;Crunchy Schoko (Hafer, Reis);;kbA;DE;;3.74 €;7;;6/500g;;;Bode Mischungen
;41170;Crunchy Nuss-Amaranth (Hafer);;kbA;DE;;4.19 €;7;;6/500g;;;Bode Mischungen
;41172;Crunchy Erdbeer (Hafer);;kbA;DE;;4.19 €;7;;6/500g;;;Bode Mischungen
;41185;Crunchy Dinkel mit Cranberries;;kbA;DE;;3.89 €;7;;6/500g;;;Bode Mischungen
;48080;Coffee Kick (Nuss-Frucht Mischung Espresso) ;;kbA;DE;;2.62 €;7;;6/200g;;;Bode Mischungen
;21602;Alfalfa ;;kbA;CN;;9.78 €;7;;25kg;;;Saaten
;21628;Chiasaat schwarz;;kbA;PY/AR;;8.36 €;7;;25kg;;;Saaten
;41657;Chiasaat schwarz;;kbA;PY;;9.09 €;7;;5kg;;;Saaten
;40877;Hanfsamen geschält ungeröstet;;kbA;CN;;11.29 €;7;;5kg;;;Saaten
;21610;Hanfsamen geschält ungeröstet ;;kbA;CN;;10.49 €;7;;20kg;;;Saaten
;40878;Hanfsamen ungeschält ungeröstet;;kbA;CN;;4.79 €;7;;5kg;;;Saaten
;21634;Hanfsamen ungeschält ungeröstet;;kbA;CN/FR;;4.01 €;7;;25kg;;;Saaten
;23224;Senfsaat braun ganz;;kbA;IN;;4.22 €;7;;25kg;;;Saaten
;23205;Gelbsenfsaat ganz;;kbA;IN;;6.68 €;7;;25kg;;;Saaten
;21608;Kürbiskerne dunkelgrün GWS China;;kbA;CN;;10.34 €;7;;25kg;;;Saaten
;40568;Kürbiskerne dunkelgrün Europa;;kbA;AU;;12.69 €;7;;5kg;;;Saaten
;21606;Kürbiskerne dunkelgrün Premium Europa;;kbA;AU/HU;;11.98 €;7;;25kg;;;Saaten
;21604;Kürbiskerne hellgr. shine skin China;;kbA;CN;;9.98 €;7;;25kg;;;Saaten
;21653;Kürbiskerne dunkelgrün GWS Grade AA China;;kbA;CN;;10.64 €;7;;25kg;;;Saaten
;40558;Leinsaat braun;;kbA;IN;;4.39 €;7;;5kg;;;Saaten
;21613;Leinsaat braun;;kbA;IN;;3.68 €;7;;25kg;;;Saaten
;21646;Leinsaat braun Europa ;;kbA;PL/CZ/FR;;3.98 €;7;;25kg;;;Saaten
;21618;Leinsaat goldgelb;;kbA;RUS;;4.48 €;7;;25kg;;;Saaten
;21637;Leinsaat goldgelb Europa ;;kbA;PL/CZ/KZ;;4.56 €;7;;25kg;;;Saaten
;41605;Blaumohn;;kbA;TR;;7.09 €;7;;5kg;;;Saaten
;21622;Blaumohn;;kbA;TR;;6.30 €;7;;25kg;;;Saaten
;21623;Weißmohn;;kbA;TR;;8.96 €;7;;25kg;;;Saaten
;41648;Sesamsaat ungeschält;;kbA;PY;;4.54 €;7;;5kg;;;Saaten
;21614;Sesamsaat ungeschält;;kbA;IN/PY/HU;;3.86 €;7;;25kg;;;Saaten
;21726;Sesamsaat ungeschält Demeter Ägypten ;;kbdA*;EG;;5.88 €;7;;25kg;;;Saaten
;40561;Sesamsaat geschält;;kbA;IN;;5.44 €;7;;5kg;;;Saaten
;21619;Sesamsaat geschält ;;kbA;IN;;4.76 €;7;;25kg;;;Saaten
;21639;Sesamsaat schwarz ungeschält;;kbA;BO/IN;;4.47 €;7;;25kg;;;Saaten
;21629;Sonnenblumenkerne Bakery;;kbA;CN;;3.99 €;7;;25kg;;;Saaten
;21645;Sonnenblumenkerne Bakery Europa ;;kbA;HU;;3.89 €;7;;25kg;;;Saaten
;40569;Sonnenblumenkerne Confectionary;;kbA;IT;;5.09 €;7;;5kg;;;Saaten
;21617;Sonnenblumenkerne Confectionary;;kbA;CN;;4.39 €;7;;25kg;;;Saaten
;21650;Sonnenblumenkerne Confectionary Europa ;;kbA;IT;;4.29 €;7;;25kg;;;Saaten
;21748;Sonnenblumenkerne High Oleic ;;kbA;RO;;4.81 €;7;;25kg;;;Saaten
;21616;Sonnenblumenkerne Demeter ;;kbdA*;HU;;4.86 €;7;;25kg;;;Saaten
;23514;Flohsamen hell (Indien);;kbA;IN;;5.24 €;7;;25kg;;;Saaten
;23521;Flohsamenschalen;;kbA;IN;;14.89 €;7;;25kg;;;Saaten
;23592;Flohsamenschalen gemahlen;;kbA;IN;;21.09 €;7;;25kg;;;Saaten
;21740;Rapssaat für Öl (erucasäurearm) ;;kbA;HR;;4.70 €;7;;25kg;;;Saaten
;41603;Alfalfa ;;kbA;CN;;11.59 €;7;;1kg;;;Saaten
;45714;Chiasaat schwarz;;kbA;PY;;5.19 €;7;;6/500g;;;Saaten
;41643;Kürbiskerne dunkelgrün China;;kbA;CN;;6.19 €;7;;6/500g;;;Saaten
;41630;Kürbiskerne dunkelgrün Europa;;kbA;AU/UA/CZ;;7.09 €;7;;6/500g;;;Saaten
;41644;Kürbiskerne dunkelgrün Europa;;kbA;AU/UA/CZ;;12.99 €;7;;6/1000g;;;Saaten
;41609;Kürbiskerne hellgrün China;;kbA;CN;;2.69 €;7;;6/200g;;;Saaten
;41631;Kürbiskerne hellgrün China;;kbA;CN;;6.09 €;7;;6/500g;;;Saaten
;41645;Blaumohn;;kbA;CZ;;4.19 €;7;;6/500g;;;Saaten
;41623;Sesamsaat ungeschält;;kbA;IN/UG;;2.94 €;7;;6/500g;;;Saaten
;40379;Sesamsaat geschält ;;kbA;IN/UG;;1.79 €;7;;6/250g;;;Saaten
;41656;Sesamsaat schwarz;;kbA;BO;;1.74 €;7;;6/250g;;;Saaten
;40660;Gelbsenfsaat ganz ;;kbA;IN;;8.49 €;7;;1kg;;;Saaten
;41618;Sonnenblumenkerne;;kbA;IT;;3.14 €;7;;6/500g;;;Saaten
;41625;Sonnenblumenkerne;;kbA;IT/CN;;5.39 €;7;;6/1000g;;;Saaten
;48056;Flohsamenschalen;;kbA;IN;;7.24 €;7;;6/400g;;;Saaten
;45838;Flohsamenschalen gemahlen (Indien);;kbA;IN;;3.99 €;7;;6/500g;;;Saaten
;42669;Azukibohnen ;;kbA;CN;;4.79 €;7;;5kg;;;Hülsenfrüchte
;20821;Azukibohnen ;;kbA;CN;;4.09 €;7;;25kg;;;Hülsenfrüchte
;20816;Linsen schwarz (Beluga) ;;kbA;CA;;3.49 €;7;;25kg;;;Hülsenfrüchte
;20811;Berglinsen grün (Typ du Puy);;kbA;CA;;3.29 €;7;;25kg;;;Hülsenfrüchte
;20814;Berglinsen braun (Gourmet) ;;kbA;CA;;2.53 €;7;;25kg;;;Hülsenfrüchte
;42668;Bohnen schwarz (black turtle);;kbA;CN;;3.80 €;7;;5kg;;;Hülsenfrüchte
;20823;Bohnen schwarz (black turtle);;kbA;CN;;3.06 €;7;;25kg;;;Hülsenfrüchte
;42665;Linsen braun (Teller, Laird);;kbA;IT;;4.79 €;7;;5kg;;;Hülsenfrüchte
;20809;Linsen braun (Teller, Laird);;kbA;IT/TR;;3.99 €;7;;25kg;;;Hülsenfrüchte
;20805;Kichererbsen 7-8 mm ;;kbA;TR;;3.07 €;7;;25kg;;;Hülsenfrüchte
;20803;Erbsen grün ;;kbA;IT;;2.10 €;7;;25kg;;;Hülsenfrüchte
;20804;Erbsen split grün;;kbA;HU/SK;;2.85 €;7;;25kg;;;Hülsenfrüchte
;20806;Hülsenfrüchte Mix;;kbA;DE;;3.16 €;7;;25kg;;;Hülsenfrüchte
;20807;Kidneybohnen rot ;;kbA;CN;;3.50 €;7;;25kg;;;Hülsenfrüchte
;20363;Lupinen weiss ganz;;kbA;DE;;4.50 €;7;;25kg;;;Hülsenfrüchte
;20362;Lupinenschrot süß (aus weisser Lupine);;kbA;FR;;5.79 €;7;;25kg;;;Hülsenfrüchte
;40559;Linsen rot;;kbA;TR;;5.59 €;7;;5kg;;;Hülsenfrüchte
;20810;Linsen rot;;kbA;TR;;4.79 €;7;;25kg;;;Hülsenfrüchte
;20824;Linsen rot Split;;kbA;TR;;4.79 €;7;;25kg;;;Hülsenfrüchte
;23528;Linsen gelb split ;;kbA;TR;;4.79 €;7;;25kg;;;Hülsenfrüchte
;20813;Mungbohnen ;;kbA;CN;;3.80 €;7;;25kg;;;Hülsenfrüchte
;20822;Pintobohnen (Borlotti);;kbA;CN;;3.06 €;7;;25kg;;;Hülsenfrüchte
;20817;Sojabohnen;;kbA;CN;;2.21 €;7;;25kg;;;Hülsenfrüchte
;20610;Sojabohnen Europa ;;kbA;IT;;2.42 €;7;;25kg;;;Hülsenfrüchte
;42666;Weiße Bohnen Riesen;;kbA;CN;;6.39 €;7;;5kg;;;Hülsenfrüchte
;20820;Weiße Bohnen Riesen;;kbA;CN;;4.55 €;7;;25kg;;;Hülsenfrüchte
;20819;Weiße Bohnen;;kbA;CN;;4.20 €;7;;25kg;;;Hülsenfrüchte
;40811;Linsen schwarz (Beluga);;kbA;CA;;2.74 €;7;;6/500g;;;Hülsenfrüchte
;40825;Bohnen schwarz (black turtle);;kbA;CN;;2.58 €;7;;6/500g;;;Hülsenfrüchte
;40810;Linsen braun (Teller, Laird);;kbA;TR/IT;;3.09 €;7;;6/500g;;;Hülsenfrüchte
;40812;Berglinsen grün (Typ du Puy);;kbA;CA;;2.69 €;7;;6/500g;;;Hülsenfrüchte
;40815;Berglinsen braun (Gourmet);;kbA;TR;;2.29 €;7;;6/500g;;;Hülsenfrüchte
;40804;Erbsen grün;;kbA;IT;;2.09 €;7;;6/500g;;;Hülsenfrüchte
;40807;Hülsenfrüchte Mix;;kbA;DE;;2.59 €;7;;6/500g;;;Hülsenfrüchte
;40808;Kidneybohnen rot ;;kbA;CN;;2.74 €;7;;6/500g;;;Hülsenfrüchte
;40806;Kichererbsen;;kbA;TR;;2.59 €;7;;6/500g;;;Hülsenfrüchte
;40822;Linsen rot;;kbA;TR;;3.49 €;7;;6/500g;;;Hülsenfrüchte
;42717;Lupinen weiss ganz;;kbA;DE;;3.29 €;7;;6/500g;;;Hülsenfrüchte
;40814;Mungbohnen;;kbA;CN;;2.99 €;7;;6/500g;;;Hülsenfrüchte
;40826;Pintobohnen (Borlotti);;kbA;CN;;2.59 €;7;;6/500g;;;Hülsenfrüchte
;40820;Weiße Bohnen;;kbA;CN;;3.19 €;7;;6/500g;;;Hülsenfrüchte
;40827;Weiße Bohnen Riesen;;kbA;CN;;3.29 €;7;;6/500g;;;Hülsenfrüchte
;20401;Amaranth ;;kbA;IN/PE;;3.54 €;7;;25kg;;;Getreide
;40554;Buchweizen;;kbA;CN;;3.99 €;7;;5kg;;;Getreide
;20402;Buchweizen geschält;;kbA;CN;;3.27 €;7;;25kg;;;Getreide
;23351;Buchweizen geschält Europa;;kbA;PL;;5.09 €;7;;25kg;;;Getreide
;20404;Buchweizengrütze;;kbA;CN/LT;;3.18 €;7;;25kg;;;Getreide
;20604;Buchweizenflocken;;kbA;CN;;4.92 €;7;;25kg;;;Getreide
;40549;Buchweizenmehl;;kbA;CN;;3.69 €;7;;5kg;;;Getreide
;20830;Buchweizen geröstet;;kbA;CN;;5.86 €;7;;25kg;;;Getreide
;25060;Buchweizen geröstet;;kbA;CN;;6.61 €;7;;8kg;;;Getreide
;40520;Bulgur grob;;kbA;TR;;2.79 €;7;;5kg;;;Getreide
;20416;Bulgur medium;;kbA;TR;;2.00 €;7;;25kg;;;Getreide
;20414;Couscous Vollkorn;;kbA;IT;;2.73 €;7;;25kg;;;Getreide
;20405;Dinkel;;kbA;DE;;2.63 €;7;;25kg;;;Getreide
;20412;Dinkel Demeter;;kbdA*;DE;;3.48 €;7;;25kg;;;Getreide
;20517;Dinkelvollkornmehl;;kbA;DE/SK;;2.63 €;7;;25kg;;;Getreide
;20519;Dinkelmehl Type 630 ;;kbA;DE/SK;;2.74 €;7;;25kg;;;Getreide
;20407;Gerstengraupen ganz (Rollgerste, Kochgerste) ;;kbA;DE/AT;;1.98 €;7;;25kg;;;Getreide
;20501;Gerstenflocken;;kbA;DE;;1.44 €;7;;25kg;;;Getreide
;20338;Gerstenmalzpulver;;kbA;NL;;7.04 €;7;;25kg;;;Getreide
;20529;Paniermehl Vollkorn(Weizenvollkornmehl) ;;kbA;NL;;3.12 €;7;;25kg;;;Getreide
;20434;Mais;;kbA;NL;;2.03 €;7;;25kg;;;Getreide
;20415;Popcornmais;;kbA;IT;;2.26 €;7;;25kg;;;Getreide
;20312;Maisstärke weiß glutenfrei;;kbA;AT;;2.32 €;7;;25kg;;;Getreide
;20550;Maisgrieß (Polenta);;kbA;AT;;1.97 €;7;;25kg;;;Getreide
;20603;Einkorn;;kbA;DE;;2.99 €;7;;25kg;;;Getreide
;20602;Emmer;;kbA;DE;;2.95 €;7;;25kg;;;Getreide
;40562;Hirse geschält ;;kbA;PL;;3.39 €;7;;5kg;;;Getreide
;20420;Hirse geschält  Europa;;kbA;UA;;2.68 €;7;;25kg;;;Getreide
;20413;Hirse geschält ;;kba;CN;;2.34 €;7;;25kg;;;Getreide
;20569;Braunhirse;;kbA;AT;;2.63 €;7;;25kg;;;Getreide
;20431;Hirsegrütze grob Europa;;kbA;PL;;1.53 €;7;;25kg;;;Getreide
;20506;Hirseflocken ;;kbA;UA;;3.16 €;7;;25kg;;;Getreide
;20510;Hirsevollkornmehl;;kbA;AT;;2.27 €;7;;25kg;;;Getreide
;20418;Hafer geschält ;;kbA;DE;;2.64 €;7;;25kg;;;Getreide
;20411;Nackthafer Demeter;;kbdA*;DE;;2.83 €;7;;25kg;;;Getreide
;20503;Haferflocken fein;;kbA;SE;;1.79 €;7;;25kg;;;Getreide
;20505;Haferflocken grob;;kbA;DE/LV;;1.79 €;7;;25kg;;;Getreide
;20574;Hartweizengrieß hell ;;kbA;IT;;2.42 €;7;;25kg;;;Getreide
;40419;Quinoa weiss;;kbA;BO;;6.39 €;7;;5kg;;;Getreide
;20417;Quinoa weiss;;kbA;PE/BO/ES;;4.54 €;7;;25kg;;;Getreide
;23261;Quinoa rot;;kbA;PE/BO;;4.65 €;7;;25kg;;;Getreide
;23262;Quinoa schwarz;;kbA;PE/BO;;4.86 €;7;;25kg;;;Getreide
;21384;Quinoa Tricolore;;kbA;DE;;5.14 €;7;;12,5kg;;;Getreide
;40800;Basmatireis weiß;;kbA;PK/IN;;3.59 €;7;;5kg;;;Getreide
;20554;Basmatireis weiß;;kbA;PK/IN;;2.85 €;7;;25kg;;;Getreide
;20553;Basmatireis Vollkorn;;kbA;PK/IN;;2.74 €;7;;25kg;;;Getreide
;20426;Duftreis weiß;;kbA;IT;;3.12 €;7;;25kg;;;Getreide
;20562;Langkornreis schwarz;;kbA;IT;;5.14 €;7;;25kg;;;Getreide
;20648;Risottoreis weiß Italien;;kbA;IT;;3.56 €;7;;25kg;;;Getreide
;20567;Jasminreis weiß ;;kbA;TH;;3.16 €;7;;25kg;;;Getreide
;20568;Jasminreis Vollkorn;;kbA;TH;;3.16 €;7;;25kg;;;Getreide
;20422;Langkornreis weiß;;kbA;PK/IN;;2.10 €;7;;25kg;;;Getreide
;20421;Langkornreis Vollkorn;;kbA;PK/IN;;2.06 €;7;;25kg;;;Getreide
;20427;Langkornreis weiß Parboiled;;kbA;PK/IN;;2.74 €;7;;25kg;;;Getreide
;20445;Reismischung  (Lang,Rot,Schwarz,Wild) ;;kbA;DE;;3.87 €;7;;12,5kg;;;Getreide
;20446;Reis rot;;kbA;TH;;3.16 €;7;;25kg;;;Getreide
;42664;Rundkornreis weiß (Milchreis);;kbA;IT;;3.44 €;7;;5kg;;;Getreide
;20424;Rundkornreis weiß (Milchreis);;kbA;IT;;2.74 €;7;;25kg;;;Getreide
;20423;Rundkornreis Vollkorn ;;kbA;IT;;2.42 €;7;;25kg;;;Getreide
;20436;Wildreis;;kbA;USA;;22.30 €;7;;25kg;;;Getreide
;20530;Reisflocken;;kbA;IT;;3.48 €;7;;20kg;;;Getreide
;20539;Reismehl Vollkorn glutenfrei;;kbA;DE;;2.85 €;7;;25kg;;;Getreide
;21138;Reiscrispies ungesüßt;;kbA;DE;;4.97 €;7;;20kg;;;Getreide
;20430;Roggen;;kbA;DE;;1.19 €;7;;25kg;;;Getreide
;20507;Roggenflocken ;;kbA;DE;;1.04 €;7;;25kg;;;Getreide
;20515;Roggenvollkornmehl;;kbA;DE;;1.22 €;7;;25kg;;;Getreide
;20585;Roggenmehl Type 1150 ;;kbA;DE;;1.26 €;7;;25kg;;;Getreide
;20618;Teffmehl ;;kbA;NL;;6.45 €;7;;25kg;;;Getreide
;20511;Vier-Flocken-Mischung;;kbA;DE;;2.10 €;7;;25kg;;;Getreide
;20432;Weizen;;kbA;DE;;1.68 €;7;;25kg;;;Getreide
;20448;KAMUT® Khorasan Weizen;;kbA;CA;;3.87 €;7;;25kg;;;Getreide
;20541;Weizenspeisekleie;;kbA;DE;;1.74 €;7;;25kg;;;Getreide
;20336;Weizenstärke ;;kbA;CZ;;1.93 €;7;;25kg;;;Getreide
;40547;Weizengluten Europa;;kbA;CN;;9.09 €;7;;5kg;;;Getreide
;23352;Buchweizenmehl glutenfrei ;;kbA;CN;;2.93 €;7;;25kg;;;Getreide
;26012;Weizengluten Europa;;kbA;AT;;8.37 €;7;;25kg;;;Getreide
;20509;Weizenflocken;;kbA;AU;;1.29 €;7;;25kg;;;Getreide
;20504;Weizenmehl Type 1050;;kbA;DE;;0.98 €;7;;25kg;;;Getreide
;20525;Weizenmehl Type 550;;kbA;DE;;1.04 €;7;;25kg;;;Getreide
;20508;Weizenvollkornmehl;;kbA;DE;;1.00 €;7;;25kg;;;Getreide
;20502;Dinkelflocken;;kbA;DE;;2.70 €;7;;25kg;;;Getreide
;20412;Dinkel Demeter ;;kbdA*;DE;;3.48 €;7;;25kg;;;Getreide
;20409;Grünkern Demeter;;kbdA*;DE;;4.86 €;7;;25kg;;;Getreide
;20607;Hirse geschält Demeter ;;kbdA*;CZ/AT;;5.18 €;7;;25kg;;;Getreide
;20429;Roggen Demeter ;;kbdA*;DE;;1.44 €;7;;25kg;;;Getreide
;20433;Weizen Demeter ;;kbdA*;DE;;1.73 €;7;;25kg;;;Getreide
;23495;Weizenmehl Type 405 Demeter ;;kbdA*;DE;;1.46 €;7;;25kg;;;Getreide
;20647;Weizenmehl Type 550 Bioland;;kbA;DE;;1.20 €;7;;25kg;;;Getreide
;21260;Quinoa gepufft ;;kbA;DE;;10.49 €;7;;15kg;;;Getreide
;40401;Amaranth ;;kbA;IN;;2.79 €;7;;6/500g;;;Getreide
;40403;Buchweizen;;kbA;CN;;2.69 €;7;;6/500g;;;Getreide
;40521;Buchweizenmehl;;kbA;CN;;3.69 €;7;;6/1000g;;;Getreide
;40534;Bulgur grob;;kbA;TR;;2.09 €;7;;6/500g;;;Getreide
;40538;Couscous Vollkorn;;kbA;IT;;2.39 €;7;;6/500g;;;Getreide
;40406;Dinkel;;kbA;DE;;2.39 €;7;;6/500g;;;Getreide
;40535;Dinkelvollkornmehl Bauck;;kbA;DE;;3.86 €;7;;8/1000g;;;Getreide
;40414;Hirse;;kbA;UA/PL;;2.34 €;7;;6/500g;;;Getreide
;40504;Haferflocken fein;;kbA;SE;;1.99 €;7;;6/500g;;;Getreide
;40516;Haferflocken fein;;kbA;SE;;2.89 €;7;;6/1000g;;;Getreide
;40506;Haferflocken grob;;kbA;SE;;1.99 €;7;;6/500g;;;Getreide
;40517;Haferflocken grob ;;kbA;SE;;2.89 €;7;;6/1000g;;;Getreide
;40324;Maisstärke weiß;;kbA;AT;;3.69 €;7;;6/1000g;;;Getreide
;40455;Quinoa weiss;;kbA;PE/BO;;3.29 €;7;;6/500g;;;Getreide
;48013;Quinoa rot;;kbA;PE/BO;;3.39 €;7;;6/500g;;;Getreide
;48055;Quinoa schwarz;;kbA;PE/BO;;3.49 €;7;;6/500g;;;Getreide
;40123;Quinoa Tricolore;;kbA;DE;;1.89 €;7;;6/250g;;;Getreide
;40451;Basmatireis weiß;;kbA;PK/IN;;2.49 €;7;;6/500g;;;Getreide
;40442;Basmatireis Vollkorn;;kbA;PK/IN;;2.39 €;7;;6/500g;;;Getreide
;40427;Duftreis weiß ;;kbA;IT;;2.59 €;7;;6/500g;;;Getreide
;40470;Langkornreis schwarz ;;kbA;IT;;3.59 €;7;;6/500g;;;Getreide
;40474;Risottoreis weiß ;;kbA;IT;;2.79 €;7;;6/500g;;;Getreide
;40459;Jasminreis weiss;;kbA;TH;;2.59 €;7;;6/500g;;;Getreide
;40460;Jasminreis Vollkorn;;kbA;TH;;2.59 €;7;;6/500g;;;Getreide
;40421;Langkornreis weiß ;;kbA;PK/IN;;2.09 €;7;;6/500g;;;Getreide
;40444;Langkornreis Vollkorn;;kbA;PK/IN;;2.09 €;7;;6/500g;;;Getreide
;40465;Langkornreis weiß parboiled;;kbA;PK/IN;;2.39 €;7;;6/500g;;;Getreide
;40417;Reismischung Lang/Rot/Wild/Schw.;;kbA;DE;;2.99 €;7;;6/500g;;;Getreide
;40425;Rundkornreis weiß (Milchreis);;kbA;IT;;2.39 €;7;;6/500g;;;Getreide
;40445;Rundkornreis Vollkorn ;;kbA;IT;;2.29 €;7;;6/500g;;;Getreide
;40447;Weizen ;;kbA;DE;;1.84 €;7;;6/500g;;;Getreide
;40529;Weizenmehl Type 1050 Bauck ;;kbA;DE;;1.85 €;7;;8/1000g;;;Getreide
;40528;Weizenmehl Type 550 Bauck;;kbA;DE;;1.85 €;7;;8/1000g;;;Getreide
;40501;Dinkelflocken ;;kbA;DE;;1.15 €;7;;6/500g;;;Getreide
;48058;Quinoaflocken;;kbA;DE;;2.29 €;7;;6/250g;;;Getreide
;41260;Quinoa gepufft ;;kbA;DE;;1.69 €;7;;6/100g;;;Getreide
;21181;Cornflakes Schoko ;;kbA;DE;;8.68 €;7;;10kg;;;Müsli & Co
;21132;Cornflakes Vollkorn;;kbA;DE;;4.05 €;7;;10kg;;;Müsli & Co
;21103;Cornflakes hellgelb;;kbA;DE;;4.01 €;7;;15kg;;;Müsli & Co
;21118;Crunchy Basis (Hafer, Reis);;kbA;DE;;4.68 €;7;;20kg;;;Müsli & Co
;21121;Crunchy Schoko pur (Hafer, Dinkel);;kbA;DE;;5.44 €;7;;20kg;;;Müsli & Co
;27019;Crunchy Schoko (Hafer, Reis);;kbA;DE;;5.44 €;7;;20kg;;;Müsli & Co
;21120;Crunchy Schoko (Hafer, Reis);;kbA;DE;;6.14 €;7;;6kg;;;Müsli & Co
;21104;Crunchy Frucht (Hafer);;kbA;DE;;5.28 €;7;;6kg;;;Müsli & Co
;22831;Crunchy Frucht ;;kbA;DE;;4.74 €;7;;25kg;;;Müsli & Co
;21102;Granola Honig & Sesam (Hafer);;kbA;DE;;5.94 €;7;;25kg;;;Müsli & Co
;23447;Crunchy Nuss (Hafer);;kbA;DE;;5.78 €;7;;25kg;;;Müsli & Co
;21109;Crunchy Nuss-Amaranth (Hafer);;kbA;DE;;7.09 €;7;;5kg;;;Müsli & Co
;40205;Crunchy Nuss (Hafer);;kbA;DE;;6.49 €;7;;5kg;;;Müsli & Co
;21222;Crunchy Dinkel;;kbA;DE;;5.28 €;7;;25kg;;;Müsli & Co
;21224;Crunchy Dinkel mit Cranberries ;;kbA;DE;;6.39 €;7;;6kg;;;Müsli & Co
;27018;Crunchy Erdbeer (Hafer);;kbA;DE;;6.34 €;7;;20kg;;;Müsli & Co
;21143;Crunchy Erdbeer (Hafer);;kbA;DE;;7.68 €;7;;5kg;;;Müsli & Co
;21140;Amaranth gepufft;;kbA;IN;;5.43 €;7;;15kg;;;Müsli & Co
;23524;Buchweizen gepufft ;;kbA;CN;;7.40 €;7;;15kg;;;Müsli & Co
;48039;Buchweizenflakes ;;kbA;GB/NF;;8.69 €;7;;5kg;;;Müsli & Co
;20104;Dinkel gepufft mit Honig ;;kbA;DE;;6.34 €;7;;20kg;;;Müsli & Co
;20547;Dinkelflakes ;;kbA;DE;;6.04 €;7;;15kg;;;Müsli & Co
;23293;Dinkel gepufft ungesüßt;;kbA;DE;;5.56 €;7;;15kg;;;Müsli & Co
;21177;Granola Apfel & Zimt (Hafer, Weizen);;kbA;DE;;5.64 €;7;;25kg;;;Müsli & Co
;21125;Müsli Amaranth-Früchte;;kbA;DE;;4.22 €;7;;12,5kg;;;Müsli & Co
;21389;Müsli Amaranth-Beere;;kbA;DE;;4.12 €;7;;25kg;;;Müsli & Co
;21110;Müsli Basis ;;kbA;DE;;2.42 €;7;;12,5kg;;;Müsli & Co
;27047;Müsli Basis ;;kbA;DE;;2.32 €;7;;25kg;;;Müsli & Co
;23309;Basisches Frühstücksmüsli;;kbA;DE;;8.89 €;7;;25kg;;;Müsli & Co
;41211;Bircher Müsli ;;kbA;DE;;3.91 €;7;;25kg;;;Müsli & Co
;21115;Müsli Blaubeer;;kbA;DE;;4.82 €;7;;12,5kg;;;Müsli & Co
;20829;Müsli Blaubeer;;kbA;DE;;4.71 €;7;;25kg;;;Müsli & Co
;20797;Müsli Dinkel mit Früchten ;;kbA;DE;;5.98 €;7;;25kg;;;Müsli & Co
;21217;Müsli Dinkel mit Früchten;;kbA;DE;;6.09 €;7;;12,5kg;;;Müsli & Co
;21144;Müsli Erdbeer;;kbA;DE;;3.48 €;7;;12,5kg;;;Müsli & Co
;21390;Müsli Erdbeer;;kbA;DE;;3.38 €;7;;25kg;;;Müsli & Co
;21113;Müsli Früchte;;kbA;DE;;3.07 €;7;;12,5kg;;;Müsli & Co
;27054;Müsli Früchte;;kbA;DE;;2.96 €;7;;25kg;;;Müsli & Co
;21108;Müsli Nuss;;kbA;DE;;3.80 €;7;;12,5kg;;;Müsli & Co
;21134;Müsli ohne Rosinen;;kbA;DE;;2.60 €;7;;25kg;;;Müsli & Co
;21133;Müsli Schoko;;kbA;DE;;4.18 €;7;;12,5kg;;;Müsli & Co
;27046;Müsli Schoko;;kbA;DE;;4.08 €;7;;20kg;;;Müsli & Co
;20798;Müsli tropisch;;kbA;DE;;2.60 €;7;;25kg;;;Müsli & Co
;21114;Müsli tropisch;;kbA;DE;;2.74 €;7;;12,5kg;;;Müsli & Co
;21127;Müsli Vital;;kbA;DE;;2.85 €;7;;12,5kg;;;Müsli & Co
;20799;Müsli Vital;;kbA;DE;;2.58 €;7;;25kg;;;Müsli & Co
