Status;Bestellnummer;Name;Notiz;Produzent;Herkunft;Einheit;Nettopreis;MwSt;Pfand;Gebindegröße;Leer1;Leer2;Kategorie
;21635;Aprikosenkerne bitter, 10kg;10kg, 8.10 €/Einheit;kbA;UZ;500g;3.93;7;;20;;;Nusskerne
;21636;Aprikosenkerne süß, 25kg;25kg, 10.22 €/Einheit;kbA;UZ;1kg;9.91;7;;25;;;Nusskerne
;48041;Aprikosenkerne süß, 5kg;5kg, 10.99 €/Einheit;kbA;UZ;250g;2.67;7;;20;;;Nusskerne
;40077;Bittermandeln, 5kg;5kg, 17.99 €/Einheit;kbA;ES/IT;250g;4.36;7;;20;;;Nusskerne
;22505;Bittermandeln, 25kg;25kg, 17.22 €/Einheit;kbA;ES/IT;1kg;16.7;7;;25;;;Nusskerne
;22732;Cashewkerne geröstet gesalzen mit Chili, 22,68kg;22,68kg, 15.72 €/Einheit;kbA;VN;1kg;15.25;7;;22;;;Nusskerne
;22687;Cashewkerne geröstet gesalzen, 22,68kg;22,68kg, 14.72 €/Einheit;kbA;VN;1kg;14.28;7;;22;;;Nusskerne
;22463;Cashewkerne 240er Premium, 22,68kg;22,68kg, 13.39 €/Einheit;kbA;VN;1kg;12.99;7;;22;;;Nusskerne
;22472;Cashewkerne 320er, 22,68kg;22,68kg, 12.87 €/Einheit;kbA;VN;1kg;12.48;7;;22;;;Nusskerne
;22446;Cashewkerne 400-450er, 22,68kg;22,68kg, 12.44 €/Einheit;kbA;VN;1kg;12.07;7;;22;;;Nusskerne
;42643;Cashewkerne (320W/400-450W), 5kg;5kg, 13.19 €/Einheit;kbA;VN;250g;3.2;7;;20;;;Nusskerne
;22458;Cashew-Bruch Baby Bits, 22,68kg;22,68kg, 9.95 €/Einheit;kbA;VN/BF;1kg;9.65;7;;22;;;Nusskerne
;22459;Cashew-Bruch SP/SSP, 22,68kg;22,68kg, 10.27 €/Einheit;kbA;VN;1kg;9.96;7;;22;;;Nusskerne
;22451;Cashew-Bruch groß, 22,68kg;22,68kg, 11.06 €/Einheit;kbA;VN;1kg;10.73;7;;22;;;Nusskerne
;40343;Cashewbruch groß LWP, 5kg;5kg, 11.79 €/Einheit;kbA;VN;250g;2.86;7;;20;;;Nusskerne
;22401;Cashewkerngrieß, 22,68kg;22,68kg, 9.48 €/Einheit;kbA;BR;1kg;9.2;7;;22;;;Nusskerne
;22475;Cashewkerne Hälften, 22,68kg;22,68kg, 12.12 €/Einheit;kbA;BF;1kg;11.76;7;;22;;;Nusskerne
;23497;Erdmandeln ganz braun 6-10mm, 25kg;25kg, 8.37 €/Einheit;kbA;NE;1kg;8.12;7;;25;;;Nusskerne
;42904;Erdmandeln ganz braun 6-10mm, 5kg;5kg, 9.09 €/Einheit;kbA;NE;250g;2.2;7;;20;;;Nusskerne
;23499;Erdmandeln geschält, 25kg;25kg, 10.12 €/Einheit;kbA;NE;1kg;9.82;7;;25;;;Nusskerne
;48011;"Erdmandeln geschält ""zum Knabbern"", 5kg";5kg, 10.89 €/Einheit;kbA;NE;250g;2.64;7;;20;;;Nusskerne
;22462;Erdnusskerne blanchiert roh, 25kg;25kg, 5.34 €/Einheit;kbA;CN;1kg;5.18;7;;25;;;Nusskerne
;42903;Erdnusskerne blanchiert roh, 5kg;5kg, 6.09 €/Einheit;kbA;CN;250g;1.48;7;;20;;;Nusskerne
;22409;Erdnusskerne mit roter Haut, 25kg;25kg, 6.20 €/Einheit;kbA;CN;1kg;6.01;7;;25;;;Nusskerne
;22675;Erdnusskerne geröstet gesalzen, 10kg;10kg, 6.30 €/Einheit;kbA;CN;500g;3.06;7;;20;;;Nusskerne
;42640;Haselnusskerne, 5kg;5kg, 11.49 €/Einheit;kbA;TR/IT/AZ;250g;2.79;7;;20;;;Nusskerne
;22419;Haselnusskerne 13-15mm, 25kg;25kg, 11.22 €/Einheit;kbA;TR/IT/AZ;1kg;10.88;7;;25;;;Nusskerne
;22438;Haselnusskerne gehackt geröstet, 25kg;25kg, 10.75 €/Einheit;kbA;TR/IT/AZ;1kg;10.43;7;;25;;;Nusskerne
;22435;Haselnusskerne gemahlen geröstet, 25kg;25kg, 10.75 €/Einheit;kbA;TR/IT/AZ;1kg;10.43;7;;25;;;Nusskerne
;22412;Haselnusskerne Demeter, 25kg;25kg, 13.52 €/Einheit;kbdA*;TR/IT/AZ;1kg;13.11;7;;25;;;Nusskerne
;22413;Haselnusskerne 11-13mm, 25kg;25kg, 10.79 €/Einheit;kbA;TR/IT/AZ;1kg;10.47;7;;25;;;Nusskerne
;22499;Haselnusskerne blanchiert, 25kg;25kg, 15.00 €/Einheit;kbA;TR;1kg;14.55;7;;25;;;Nusskerne
;22486;Macadamia-Nusskerne geröstet gesalzen, 10kg;10kg, 23.99 €/Einheit;kbA;KE;500g;11.64;7;;20;;;Nusskerne
;22318;Macadamia Nusskerne fein gehackt geröstet, 10kg;10kg, 25.33 €/Einheit;kbA;KE;500g;12.29;7;;20;;;Nusskerne
;22439;Macadamia-Nusskerne roh Premium *(Style1), 11,34kg;11,34kg, 27.45 €/Einheit;kbA;KE;500g;13.31;7;;22;;;Nusskerne
;42644;Macadamia-Nusskerne Premium, 5kg;5kg, 28.19 €/Einheit;kbA;KE;250g;6.84;7;;20;;;Nusskerne
;23484;Macadamia-Nusskerne roh *(Style2), 11,34kg;11,34kg, 25.33 €/Einheit;kbA;KE;500g;12.29;7;;22;;;Nusskerne
;22441;Macadamia-Nusskerne/Stücke roh, industrial, 10kg;10kg, 22.15 €/Einheit;kbA;KE;500g;10.74;7;;20;;;Nusskerne
;22414;Mandeln braun, 25kg;25kg, 15.04 €/Einheit;kbA;ES/IT;1kg;14.59;7;;25;;;Nusskerne
;42641;Mandeln braun, 5kg;5kg, 15.79 €/Einheit;kbA;ES/IT;250g;3.83;7;;20;;;Nusskerne
;22685;Mandeln braun klein, 25kg;25kg, 14.41 €/Einheit;kbA;ES/IT;1kg;13.98;7;;25;;;Nusskerne
;22448;Mandeln braun Jumbo süß Premium, 25kg;25kg, 15.57 €/Einheit;kbA;ES/IT;1kg;15.1;7;;25;;;Nusskerne
;22407;Mandeln blanchiert, 25kg;25kg, 15.68 €/Einheit;kbA;ES/IT;1kg;15.21;7;;25;;;Nusskerne
;42642;Mandeln blanchiert, 5kg;5kg, 16.39 €/Einheit;kbA;ES/IT;250g;3.97;7;;20;;;Nusskerne
;22433;Mandeln gehackt, 10kg;10kg, 16.20 €/Einheit;kbA;ES/IT;500g;7.86;7;;20;;;Nusskerne
;22420;Mandeln gemahlen, 10kg;10kg, 15.35 €/Einheit;kbA;ES/IT;500g;7.44;7;;20;;;Nusskerne
;22408;Mandeln gestiftelt, 10kg;10kg, 16.20 €/Einheit;kbA;ES/IT;500g;7.86;7;;20;;;Nusskerne
;22423;Mandeln gehobelt, 10kg;10kg, 16.20 €/Einheit;kbA;ES/IT;500g;7.86;7;;20;;;Nusskerne
;21903;Mandeln geröstet gesalzen, 10kg;10kg, 20.03 €/Einheit;kbA;ES;500g;9.71;7;;20;;;Nusskerne
;21800;Mandeln geröstet, 25kg;25kg, 20.03 €/Einheit;kbA;ES;1kg;19.43;7;;25;;;Nusskerne
;22498;Paranusskerne, 20kg;20kg, 18.67 €/Einheit;kbA;BO/PE;1kg;18.11;7;;20;;;Nusskerne
;42639;Paranusskerne, 5kg;5kg, 19.39 €/Einheit;kbA;BO/PE;250g;4.7;7;;20;;;Nusskerne
;23338;Pekannusskerne Hälften, 13,61kg;13,61kg, 20.24 €/Einheit;kbA;MX/ZA;500g;9.82;7;;27;;;Nusskerne
;22476;Pekannusskerne Bruch, 10kg;10kg, 16.74 €/Einheit;kbA;MX/ZA;500g;8.12;7;;20;;;Nusskerne
;21750;Paranusskerne Großbruch / Hälften, 19,96kg;19,96kg, 17.61 €/Einheit;kbA;BO;1kg;17.08;7;;19;;;Nusskerne
;22417;Pinienkerne, 10kg,25kg;10kg,25kg, 38.14 €/Einheit;kbA;RU/CN;500g;18.5;7;;20;;;Nusskerne
;48087;Pinienkerne, 5kg;5kg, 38.89 €/Einheit;kbA;RU/CN;250g;9.43;7;;20;;;Nusskerne
;22434;Pistazien geröstet gesalzen in Schale, 10kg;10kg, 18.00 €/Einheit;kbA;TR/IT/ES;500g;8.73;7;;20;;;Nusskerne
;22684;Pistazienkerne grün mit Haut, 10kg/25kg;10kg/25kg, 33.68 €/Einheit;kbA;TR/IT/ES;500g;16.33;7;;20;;;Nusskerne
;22455;Pistazienkerne grün, 10kg;10kg, 59.36 €/Einheit;kbA;TR/IT/ES;500g;28.79;7;;20;;;Nusskerne
;22436;Walnusskerne halbe helle Europa, 10kg;10kg, 12.33 €/Einheit;kbA;MD;500g;5.98;7;;20;;;Nusskerne
;22496;Walnussbruch light Europa, 10kg;10kg, 10.21 €/Einheit;kbA;MD/UA;500g;4.95;7;;20;;;Nusskerne
;22437;Walnussbruch light Indien nur für Verarbeiter, 10kg;10kg, 8.90 €/Einheit;kbA;IN;500g;4.32;7;;20;;;Nusskerne
;22479;Walnussbruch light amber Europa, 10kg;10kg, 9.15 €/Einheit;kbA;MD/UA;500g;4.44;7;;20;;;Nusskerne
;22443;Walnussbruch light amber Indien, 10kg;10kg, 8.95 €/Einheit;kbA;IN;500g;4.34;7;;20;;;Nusskerne
;40882;Cashewkerne 240er Premium, 6/150g;6/150g, 2.69 €/Einheit;kbA;CI/VN;150g;2.61;7;;6;;;Nusskerne
;42403;Cashewkerne, 6/200g;6/200g, 3.09 €/Einheit;kbA;CI/VN;200g;3;7;;6;;;Nusskerne
;42683;Cashewkerne, 6/500g;6/500g, 7.49 €/Einheit;kbA;CI/VN;500g;7.27;7;;6;;;Nusskerne
;42732;Cashewkerne geröstet gesalzen mit Chili, 6/150g;6/150g, 3.01 €/Einheit;kbA;VN;150g;2.92;7;;6;;;Nusskerne
;40078;Cashewkerne geröstet gesalzen, 6/150g;6/150g, 2.84 €/Einheit;kbA;VN;150g;2.75;7;;6;;;Nusskerne
;42402;Cashew-Stücke, 6/200g;6/200g, 2.89 €/Einheit;kbA;CI/VN;200g;2.8;7;;6;;;Nusskerne
;42712;Erdnusskerne blanchiert roh, 6/200g;6/200g, 1.69 €/Einheit;kbA;VN;200g;1.64;7;;6;;;Nusskerne
;42905;"Erdmandeln braun geschält ""zum Knabbern"", 6/150g";6/150g, 2.19 €/Einheit;kbA;GQ;150g;2.12;7;;6;;;Nusskerne
;42412;Haselnusskerne, 6/200g;6/200g, 2.74 €/Einheit;kbA;TR/IT/AZ;200g;2.66;7;;6;;;Nusskerne
;42438;Haselnusskerne, 6/500g;6/500g, 6.49 €/Einheit;kbA;TR/IT/AZ;500g;6.3;7;;6;;;Nusskerne
;42456;Haselnusskerne gehackt geröstet, 6/100g;6/100g, 1.69 €/Einheit;kbA;TR/IT/AZ;100g;1.64;7;;6;;;Nusskerne
;42458;Haselnusskerne gemahlen geröstet, 6/100g;6/100g, 1.69 €/Einheit;kbA;TR/IT/AZ;100g;1.64;7;;6;;;Nusskerne
;48085;Macadamia-Nusskerne geröstet gesalzen, 6/100g;6/100g, 3.09 €/Einheit;kbA;KE;100g;3;7;;6;;;Nusskerne
;42420;Mandeln braun, 6/200g;6/200g, 3.69 €/Einheit;kbA;ES/IT;200g;3.58;7;;6;;;Nusskerne
;42440;Mandeln braun, 6/500g;6/500g, 8.59 €/Einheit;kbA;ES/IT;500g;8.33;7;;6;;;Nusskerne
;40883;Mandeln braun Jumbo süß Premium, 6/150g;6/150g, 2.99 €/Einheit;kbA;VN;150g;2.9;7;;6;;;Nusskerne
;42498;Mandeln blanchiert, 6/200g;6/200g, 3.79 €/Einheit;kbA;ES/IT;200g;3.68;7;;6;;;Nusskerne
;42457;Mandeln gehackt, 6/100g;6/100g, 2.29 €/Einheit;kbA;ES/IT;100g;2.22;7;;6;;;Nusskerne
;42461;Mandeln gemahlen, 6/100g;6/100g, 2.19 €/Einheit;kbA;ES/IT;100g;2.12;7;;6;;;Nusskerne
;42455;Mandeln gehobelt, 6/100g;6/100g, 2.29 €/Einheit;kbA;ES/IT;100g;2.22;7;;6;;;Nusskerne
;40079;Mandeln gerästet gesalzen, 6/150g;6/150g, 3.69 €/Einheit;kbA;ES;150g;3.58;7;;6;;;Nusskerne
;70078;Mandeln gerästet gesalzen, 1/150g;1/150g, 4.79 €/Einheit;kbA;ES;150g;4.65;7;;1;;;Nusskerne
;42450;Paranusskerne, 6/200g;6/200g, 4.34 €/Einheit;kbA;BO/PE;200g;4.21;7;;6;;;Nusskerne
;42451;Paranusskerne, 6/500g;6/500g, 10.34 €/Einheit;kbA;BO/PE;500g;10.03;7;;6;;;Nusskerne
;48036;Pekannusskerne, 6/100g;6/100g, 2.64 €/Einheit;kbA;ZA;100g;2.56;7;;6;;;Nusskerne
;42459;Pinienkerne, 6/100g;6/100g, 4.49 €/Einheit;kbA;RU/CN;100g;4.36;7;;6;;;Nusskerne
;42411;Pinienkerne, 1kg;1kg, 39.19 €/Einheit;kbA;RU/CN;50g;1.9;7;;20;;;Nusskerne
;42689;Pistazienkerne grün Premium, 6/100g;6/100g, 6.59 €/Einheit;kbA;TR/IT/ES;100g;6.39;7;;6;;;Nusskerne
;42460;Pistazienkerne grün, 1kg;1kg, 61.19 €/Einheit;kbA;TR/IT/ES;50g;2.97;7;;20;;;Nusskerne
;42710;Pistazienkerne grün mit Haut, 6/100g;6/100g, 3.99 €/Einheit;kbA;TR/IT/ES;100g;3.87;7;;6;;;Nusskerne
;42720;Pistazienkerne grün mit Haut, 1kg;1kg, 35.49 €/Einheit;kbA;TR/IT/ES;50g;1.72;7;;20;;;Nusskerne
;42686;Pistazien geröstet gesalzen in Schale, 6/250g;6/250g, 5.19 €/Einheit;kbA;TR/IT/ES;250g;5.03;7;;6;;;Nusskerne
;42445;Walnusskerne hell, 6/125g;6/125g, 2.19 €/Einheit;kbA;MD/UA;125g;2.12;7;;6;;;Nusskerne
;42448;Walnusskerne hell, 6/250g;6/250g, 3.69 €/Einheit;kbA;MD;250g;3.58;7;;6;;;Nusskerne
;42462;Walnussstücke hell, 6/250g;6/250g, 3.19 €/Einheit;kbA;MD/UA;250g;3.09;7;;6;;;Nusskerne
;20655;Ananasringe Rohkost, 10kg;10kg, 21.04 €/Einheit;kbA;LK;500g;10.2;7;;20;;;Trockenfrüchte
;22502;Ananasringe Premium, 10kg;10kg, 21.04 €/Einheit;kbA;LK;500g;10.2;7;;20;;;Trockenfrüchte
;22615;Ananas tidbits, 10kg;10kg, 15.14 €/Einheit;kbA;BF/LK;500g;7.34;7;;20;;;Trockenfrüchte
;22641;Apfelringe, 10kg;10kg, 14.08 €/Einheit;kbA;CN/BG;500g;6.83;7;;20;;;Trockenfrüchte
;40565;Apfelringe, 5kg;5kg, 14.79 €/Einheit;kbA;CN;250g;3.59;7;;20;;;Trockenfrüchte
;21741;Apfelwürfel SOFT ohne Schale, 18kg;18kg, 13.62 €/Einheit;kbA;CL/HU;1kg;13.21;7;;18;;;Trockenfrüchte
;22509;Aprikosen, 12,5kg;12,5kg, 8.25 €/Einheit;kbA;TR;500g;4;7;;25;;;Trockenfrüchte
;22510;Aprikosen Demeter, Nr. 3-4, 12,5kg;12,5kg, 9.16 €/Einheit;kbdA*;TR/UZ;500g;4.44;7;;25;;;Trockenfrüchte
;23323;Aronia Beeren, 25kg;25kg, 9.27 €/Einheit;kbA;PL;1kg;8.99;7;;25;;;Trockenfrüchte
;22659;Bananenstücke getrocknet (Chunks), 5kg;5kg, 7.36 €/Einheit;kbA;LK;250g;1.78;7;;20;;;Trockenfrüchte
;22299;Bananen Scheiben / Coins getrocknet, 10kg;10kg, 7.19 €/Einheit;kbA;LK;500g;3.49;7;;20;;;Trockenfrüchte
;23426;Blaubeeren wild gesüßt mit Apfeldicksaft, 7kg/10kg;7kg/10kg, 38.69 €/Einheit;kbA;GR/SRB;500g;18.76;7;;14;;;Trockenfrüchte
;22528;Datteln entsteint Deglet Nour, 5kg/9kg;5kg/9kg, 4.91 €/Einheit;kbA;TN/DZ;250g;1.19;7;;20;;;Trockenfrüchte
;22599;Datteln entsteint Industriequalität, 10kg;10kg, 2.85 €/Einheit;kbA;PK;500g;1.38;7;;20;;;Trockenfrüchte
;22501;Datteln Medjool, 5kg;5kg, 11.43 €/Einheit;kbA;IL/PS;250g;2.77;7;;20;;;Trockenfrüchte
;27055;Kokos-Datteln - NEU mit Kokosöl!, 5kg;5kg, 7.09 €/Einheit;kbA;DE;250g;1.72;7;;20;;;Trockenfrüchte
;22563;Feigen geklippt ganze Frucht Nr.8/9, 12,5kg;12,5kg, 6.24 €/Einheit;kbA;TR;500g;3.03;7;;25;;;Trockenfrüchte
;22561;Feigen Lerida Nr. 4, 10kg/12kg;10kg/12kg, 7.93 €/Einheit;kbA;TR;500g;3.85;7;;20;;;Trockenfrüchte
;22585;Feigen Protoben Nr. 4/5, 12,5kg;12,5kg, 8.15 €/Einheit;kbA;TR;500g;3.95;7;;25;;;Trockenfrüchte
;22562;Feigen Protoben Nr. 6 Demeter, 12,5kg;12,5kg, 11.28 €/Einheit;kbdA*;TR;500g;5.47;7;;25;;;Trockenfrüchte
;22643;Minifeigen Iran aus dem Zagrosgebirge, 5kg;5kg, 13.65 €/Einheit;kbA;IR;250g;3.31;7;;20;;;Trockenfrüchte
;22667;"Feigen ""spanische Goldfeige"" Premium, 10kg";10kg, 7.62 €/Einheit;kbA;ES;500g;3.7;7;;20;;;Trockenfrüchte
;21738;Gojibeeren getrocknet (klein) China, 20kg;20kg, 15.79 €/Einheit;kbA;CN;1kg;15.32;7;;20;;;Trockenfrüchte
;22654;Gojibeeren getrocknet China, 20kg;20kg, 16.96 €/Einheit;kbA;CN;1kg;16.45;7;;20;;;Trockenfrüchte
;21106;Ingwerwürfel kristallisiert, 20kg;20kg, 6.56 €/Einheit;kbA;CN;1kg;6.36;7;;20;;;Trockenfrüchte
;21227;Ingwerstäbchen kristallisiert, 20kg;20kg, 8.46 €/Einheit;kbA;CN;1kg;8.21;7;;20;;;Trockenfrüchte
;22556;Korinthen, 12,5kg;12,5kg, 5.28 €/Einheit;kbA;GR;500g;2.56;7;;25;;;Trockenfrüchte
;22549;Mangoscheiben, 20kg;20kg, 11.97 €/Einheit;kbA;BF;1kg;11.61;7;;20;;;Trockenfrüchte
;22550;Mangostreifen, 20kg;20kg, 11.97 €/Einheit;kbA;BF;1kg;11.61;7;;20;;;Trockenfrüchte
;22672;Maulbeeren hell, 6kg/10kg;6kg/10kg, 7.73 €/Einheit;kbA;IR/TR;500g;3.75;7;;12;;;Trockenfrüchte
;23430;Maulbeeren schwarz, 10kg;10kg, 10.22 €/Einheit;kbA;CN/TR/IR;500g;4.96;7;;20;;;Trockenfrüchte
;22555;Pflaumen entsteint 40/50/60er, 10kg/11kg;10kg/11kg, 8.04 €/Einheit;kbA;US/BG;500g;3.9;7;;20;;;Trockenfrüchte
;22536;Pflaumen entsteint 30/40 Premium, 10x500g;10x500g, 6.61 €/Einheit;kbA;FR;500g;6.41;7;;10;;;Trockenfrüchte
;23334;Pflaumen entsteint 30/40, 12,5kg;12,5kg, 11.60 €/Einheit;kbA;FR;500g;5.63;7;;25;;;Trockenfrüchte
;22673;Physalis ganz getrocknet, 20kg;20kg, 16.85 €/Einheit;kbA;PE;1kg;16.34;7;;20;;;Trockenfrüchte
;40126;Physalis ganz getrocknet, 5kg;5kg, 17.59 €/Einheit;kbA;PE/EC;250g;4.27;7;;20;;;Trockenfrüchte
;22656;Rosinen grün Premium Rohkost, 10kg;10kg, 10.58 €/Einheit;kbA;PK;500g;5.13;7;;20;;;Trockenfrüchte
;22572;Sauerkirschen getrocknet entsteint, 8kg;8kg, 16.19 €/Einheit;kbA;MD/UZ/TR;500g;7.85;7;;16;;;Trockenfrüchte
;22539;Sultaninen, 12,5kg;12,5kg, 3.69 €/Einheit;kbA;UZ/TR;500g;1.79;7;;25;;;Trockenfrüchte
;22540;Sultaninen Demeter Türkei, 12,5kg;12,5kg, 5.24 €/Einheit;kbdA*;TR;500g;2.54;7;;25;;;Trockenfrüchte
;21050;Tomatenhälften getrocknet, 10kg;10kg, 7.04 €/Einheit;kbA;TR;500g;3.41;7;;20;;;Trockenfrüchte
;23219;Tomatenstreifen getrocknet, 10kg;10kg, 8.95 €/Einheit;kbA;TR;500g;4.34;7;;20;;;Trockenfrüchte
;22542;Weinbeeren, 12,5kg;12,5kg, 3.91 €/Einheit;kbA;ZU/ZA;500g;1.9;7;;25;;;Trockenfrüchte
;23297;Cranberries gesüßt mit Rohrzucker, 11,34kg;11,34kg, 9.01 €/Einheit;kbA;CA;500g;4.37;7;;22;;;Trockenfrüchte
;23298;Cranberries gesüßt mit Apfeldicksaft, 11,34kg;11,34kg, 13.14 €/Einheit;kbA;CA;500g;6.37;7;;22;;;Trockenfrüchte
;42590;Ananasringe, 6/250g;6/250g, 6.59 €/Einheit;kbA;LK;250g;6.39;7;;6;;;Trockenfrüchte
;42535;Apfelringe, 6/125g;6/125g, 3.09 €/Einheit;kbA;BG/HU;125g;3;7;;6;;;Trockenfrüchte
;42544;Aprikosen, 6/200g;6/200g, 2.29 €/Einheit;kbA;TR/UZ;200g;2.22;7;;6;;;Trockenfrüchte
;42545;Aprikosen, 6/500g;6/500g, 5.19 €/Einheit;kbA;TR/UZ;500g;5.03;7;;6;;;Trockenfrüchte
;45636;Aronia Beeren, 6/100g;6/100g, 1.59 €/Einheit;kbA;PL;100g;1.54;7;;6;;;Trockenfrüchte
;40892;Aronia Beeren, 1kg;1kg, 11.09 €/Einheit;kbA;PL;50g;0.54;7;;20;;;Trockenfrüchte
;42906;Berberitzen Rohkost, 6/150g;6/150g, 3.29 €/Einheit;kbA;IR;150g;3.19;7;;6;;;Trockenfrüchte
;42620;Cranberries gesüßt mit Apfeldicksaft, 6/125g;6/125g, 2.64 €/Einheit;kbA;CA;125g;2.56;7;;6;;;Trockenfrüchte
;42510;Datteln entsteint Deglet Nour, 6/250g;6/250g, 1.89 €/Einheit;kbA;TN;250g;1.83;7;;6;;;Trockenfrüchte
;42513;Datteln entsteint Deglet Nour, 6/500g;6/500g, 3.49 €/Einheit;kbA;TN;500g;3.39;7;;6;;;Trockenfrüchte
;42505;Datteln Medjool, 6/250g;6/250g, 3.49 €/Einheit;kbA;IL/PS;250g;3.39;7;;6;;;Trockenfrüchte
;42506;Datteln Medjool, 6/500g;6/500g, 6.79 €/Einheit;kbA;IL/PS;500g;6.59;7;;6;;;Trockenfrüchte
;48078;Kokos-Datteln  - NEU mit Kokosöl!, 6/200g;6/200g, 2.09 €/Einheit;kbA;DE;200g;2.03;7;;6;;;Trockenfrüchte
;42560;Feigen, 6/250g;6/250g, 2.69 €/Einheit;kbA;TR;250g;2.61;7;;6;;;Trockenfrüchte
;42561;Feigen, 6/500g;6/500g, 5.09 €/Einheit;kbA;TR;500g;4.94;7;;6;;;Trockenfrüchte
;42629;Minifeigen Iran, 6/250g;6/250g, 4.09 €/Einheit;kbA;IR;250g;3.97;7;;6;;;Trockenfrüchte
;42698;"Feigen ""spanische Goldfeige"" Premium, 6/250g";6/250g, 2.59 €/Einheit;kbA;ES;250g;2.51;7;;6;;;Trockenfrüchte
;42702;Physalis ganz getrocknet, 6/125g;6/125g, 2.79 €/Einheit;kbA;PE;125g;2.71;7;;6;;;Trockenfrüchte
;42562;Mangoscheiben, 6/125g;6/125g, 2.19 €/Einheit;kbA;BF;125g;2.12;7;;6;;;Trockenfrüchte
;45825;Mangostreifen, 6/200g;6/200g, 3.79 €/Einheit;kbA;BF;200g;3.68;7;;6;;;Trockenfrüchte
;42531;Pflaumen entsteint 33/44, 6/250g;6/250g, 3.54 €/Einheit;kbA;FR;250g;3.43;7;;6;;;Trockenfrüchte
;42554;Pflaumen entsteint 33/44, 6/500g;6/500g, 7.99 €/Einheit;kbA;FR;500g;7.75;7;;6;;;Trockenfrüchte
;42524;Rosinen grün Rohkost Premium, 6/200g;6/200g, 2.79 €/Einheit;kbA;PK;200g;2.71;7;;6;;;Trockenfrüchte
;42523;Rosinen grün Rohkost Premium, 6/500g;6/500g, 6.39 €/Einheit;kbA;PK;500g;6.2;7;;6;;;Trockenfrüchte
;42596;Sauerkirschen getrocknet entsteint, 6/125g;6/125g, 2.64 €/Einheit;kbA;MD/UZ/TR;125g;2.56;7;;6;;;Trockenfrüchte
;42540;Sultanas, 6/250g;6/250g, 1.59 €/Einheit;kbA;UZ/TR;250g;1.54;7;;6;;;Trockenfrüchte
;42502;Sultanas, 6/500g;6/500g, 2.89 €/Einheit;kbA;UZ/TR;500g;2.8;7;;6;;;Trockenfrüchte
;42504;Sultanas, 6/1000g;6/1000g, 4.69 €/Einheit;kbA;UZ/TR;1000g;4.55;7;;6;;;Trockenfrüchte
;42519;Tomatenhälften getrocknet, 6/125g;6/125g, 1.49 €/Einheit;kbA;TR;125g;1.45;7;;6;;;Trockenfrüchte
;42507;Tomatenhälften getrocknet, 1kg;1kg, 8.89 €/Einheit;kbA;TR;50g;0.43;7;;20;;;Trockenfrüchte
;42557;Weinbeeren, 6/250g;6/250g, 1.59 €/Einheit;kbA;AR/ZA;250g;1.54;7;;6;;;Trockenfrüchte
;42558;Weinbeeren, 6/500g;6/500g, 2.99 €/Einheit;kbA;AR/ZA;500g;2.9;7;;6;;;Trockenfrüchte
;22601;Ananaswürfel, 10kg;10kg, 15.79 €/Einheit;kbA;LK;500g;7.66;7;;20;;;Trockenfrüchte
;22623;Apfelwürfel 5-10mm ohne Schale, 20kg;20kg, 13.72 €/Einheit;kbA;AR;1kg;13.31;7;;20;;;Trockenfrüchte
;22644;Apfelwürfel mit Schale knusprig, 10kg/20kg;10kg/20kg, 12.34 €/Einheit;kbA;AR;500g;5.98;7;;20;;;Trockenfrüchte
;22620;Aprikosenwürfel 8x8mm, 11kg;11kg, 5.81 €/Einheit;kbA;TR/UZ;500g;2.82;7;;22;;;Trockenfrüchte
;23583;Dattelwürfel, 5kg/10kg;5kg/10kg, 4.22 €/Einheit;kbA;PK;250g;1.02;7;;20;;;Trockenfrüchte
;22662;Dattelwürfel ohne Reismehl, 4kg;4kg, 4.33 €/Einheit;kbA;TN;250g;1.05;7;;16;;;Trockenfrüchte
;22621;Feigenwürfel, 10kg;10kg, 5.28 €/Einheit;kbA;TR;500g;2.56;7;;20;;;Trockenfrüchte
;22624;Früchtewürfelmischung, 10kg;10kg, 9.52 €/Einheit;kbA;DE;500g;4.62;7;;20;;;Trockenfrüchte
;22613;Mangowürfel, 10kg;10kg, 10.49 €/Einheit;kbA;BF;500g;5.09;7;;20;;;Trockenfrüchte
;22639;Papayawürfel, 12,5kg;12,5kg, 18.49 €/Einheit;kbA;LK;500g;8.97;7;;25;;;Trockenfrüchte
;22630;Pflaumenwürfel 5-7mm, 10kg;10kg, 6.73 €/Einheit;kbA;UZ;500g;3.26;7;;20;;;Trockenfrüchte
;22582;Apfelchips, 10kg;10kg, 17.49 €/Einheit;kbA;HU;500g;8.48;7;;20;;;Trockenfrüchte
;22305;Bananenchips gesüßt, 6,35kg;6,35kg, 5.07 €/Einheit;kbA;PH;500g;2.46;7;;12;;;Trockenfrüchte
;22311;Bananenchips Bruch/Quarters gesüßt, 8,16kg;8,16kg, 4.44 €/Einheit;kbA;PH;500g;2.15;7;;16;;;Trockenfrüchte
;22306;Bananenchips ungesüßt, 6,35kg;6,35kg, 5.60 €/Einheit;kbA;PH;500g;2.72;7;;12;;;Trockenfrüchte
;22315;Kokoschips roh ungesüßt, 10kg;10kg, 5.22 €/Einheit;kbA;LK;500g;2.53;7;;20;;;Trockenfrüchte
;22307;Kokoschips geröstet ungesüßt, 10kg;10kg, 6.24 €/Einheit;kbA;LK;500g;3.03;7;;20;;;Trockenfrüchte
